-1.5882523947218748E-10,2.8443255698979075E-11,3.011193019609136E-11,-4.483125685042541E-11,-9.981836636566354E-14,-1.8696251066193615E-11,-3.960165766021262E-11,-1.9780996059615567E-11,3.711604300170507E-12,6.3988808035881014E-12,16732
3.870386369189016E-10,-1.2462460949194897E-10,-4.6849859673177756E-11,9.421304624856707E-11,1.476134436017324E-11,4.3578325941516104E-11,7.08305116454385E-11,3.360670988854642E-11,-6.219779757059427E-12,-9.82766822745872E-12,16733
-8.346446364108988E-11,4.1975077213995206E-11,9.343997128872352E-12,-2.184415424615391E-12,-8.364922938483827E-12,-9.150252321696413E-12,5.622483096322954E-12,3.9817785290271874E-13,8.54045002538654E-13,5.5658743487523706E-15,16734
6.087989971563734E-10,-1.6824715513631213E-10,-9.976698160910749E-11,1.506784182058061E-10,1.901694287700772E-11,7.378096967180917E-11,1.1372551815066675E-10,5.5896615605749584E-11,-8.28721364992221E-12,-1.5795797988217107E-11,16735
-4.905591177247783E-10,1.5105587825578994E-10,5.564610187218663E-11,-1.265975576094273E-10,-1.7462495187324743E-11,-5.630018117118743E-11,-9.382304456806129E-11,-4.634921626261471E-11,8.146165337070382E-12,1.3763093143811484E-11,16736
4.87617672071107E-10,-1.4528614792733171E-10,-5.8098638366589685E-11,1.188090014738739E-10,1.1323556528885665E-11,4.9291587698590924E-11,1.0020064653675864E-10,4.8130709535224975E-11,-9.196183650476401E-12,-1.574906049576381E-11,16737
-5.265869153720935E-10,7.948359563342928E-11,9.251991138421491E-11,-1.4453365434848728E-10,7.511085798744477E-14,-5.8101321134359275E-11,-1.3118854988542638E-10,-6.136703287810494E-11,7.972566323816066E-12,1.718056172658239E-11,16738
-4.019184324620878E-10,1.6987450887610286E-10,4.2045584203680414E-11,-7.902837416622426E-11,-2.1454862346690035E-11,-4.931936062821021E-11,-4.581127828956739E-11,-2.7068876142175765E-11,7.997822458060229E-12,9.273231371147522E-12,16739
7.104184408474579E-11,-1.949256495953314E-12,-1.5734771697875896E-11,2.097854218638226E-11,-5.385516374667158E-13,9.446942365638035E-12,1.8118658281761368E-11,9.087560329978119E-12,-8.817897166518019E-13,-2.171103080229541E-12,16740
3.7453291511922217E-10,-1.2163026740090338E-10,-3.844102633421776E-11,9.273923287434904E-11,1.9675131245781762E-11,5.3532548045603985E-11,5.972259040588267E-11,3.169814018892468E-11,-7.2630845815661375E-12,-7.511679480363377E-12,16741
-3.418730137934004E-10,1.6964229303632206E-10,2.3991592297258702E-11,-8.100924297221394E-11,-2.1826638973366473E-11,-3.624027134228222E-11,-5.396236612881924E-11,-2.45326122098939E-11,5.409220656191041E-12,8.53390197224155E-12,16742
-5.432397826641313E-10,1.47342243034154E-10,7.395287570609215E-11,-1.3615442341886468E-10,-1.6113531439054486E-11,-6.630795080327408E-11,-1.0755004582815782E-10,-5.059900667907994E-11,8.353422833654148E-12,1.2951910991371345E-11,16743
4.68368375040603E-10,-1.2335994118247952E-10,-7.383021222095332E-11,1.1545006275160546E-10,1.1735102316251478E-11,5.227374213601369E-11,9.388788066405733E-11,4.489670724633502E-11,-7.754405626706324E-12,-1.302611545657156E-11,16744
5.1003998009743024E-11,-5.329116690702897E-13,-1.414931989737689E-11,2.0202609782876605E-11,1.205531294978552E-12,1.1115782589487747E-11,1.478467281694806E-11,7.27730721568073E-12,-1.2354756807330469E-12,-1.3930612934582947E-12,16745
